epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc_speed,train/acc_x,train/acc_y,train/acc_yaw,train/loss_all,train/loss_egospeed,train/loss_forecast,train/loss_path,train/loss_speed,train/loss_wp,train/loss_x,train/loss_y,train/loss_yaw,val/loss_all,val/loss_egospeed,val/loss_forecast,val/loss_path,val/loss_wp
,2.1590608452315683e-05,2.1590608452315683e-05,14064,,,,,,,,,,,,,,,,,,
,2.150944013116552e-05,2.150944013116552e-05,14069,,,,,,,,,,,,,,,,,,
,2.142841288490772e-05,2.142841288490772e-05,14074,,,,,,,,,,,,,,,,,,
,2.1347526802505245e-05,2.1347526802505245e-05,14079,,,,,,,,,,,,,,,,,,
,2.126678197276615e-05,2.126678197276615e-05,14084,,,,,,,,,,,,,,,,,,
,2.118617848434344e-05,2.118617848434344e-05,14089,,,,,,,,,,,,,,,,,,
,2.1105716425734843e-05,2.1105716425734843e-05,14094,,,,,,,,,,,,,,,,,,
,2.102539588528292e-05,2.102539588528292e-05,14099,,,,,,,,,,,,,,,,,,
,2.0945216951174697e-05,2.0945216951174697e-05,14104,,,,,,,,,,,,,,,,,,
,2.086517971144184e-05,2.086517971144184e-05,14109,,,,,,,,,,,,,,,,,,
,2.0785284253960476e-05,2.0785284253960476e-05,14114,,,,,,,,,,,,,,,,,,
,2.0705530666450916e-05,2.0705530666450916e-05,14119,,,,,,,,,,,,,,,,,,
,2.0625919036477813e-05,2.0625919036477813e-05,14124,,,,,,,,,,,,,,,,,,
,2.0546449451450015e-05,2.0546449451450015e-05,14129,,,,,,,,,,,,,,,,,,
,2.0467121998620227e-05,2.0467121998620227e-05,14134,,,,,,,,,,,,,,,,,,
,2.0387936765085234e-05,2.0387936765085234e-05,14139,,,,,,,,,,,,,,,,,,
,2.0308893837785752e-05,2.0308893837785752e-05,14144,,,,,,,,,,,,,,,,,,
,2.0229993303506042e-05,2.0229993303506042e-05,14149,,,,,,,,,,,,,,,,,,
,2.015123524887418e-05,2.015123524887418e-05,14154,,,,,,,,,,,,,,,,,,
,2.0072619760361812e-05,2.0072619760361812e-05,14159,,,,,,,,,,,,,,,,,,
,1.9994146924283895e-05,1.9994146924283895e-05,14164,,,,,,,,,,,,,,,,,,
,1.9915816826798987e-05,1.9915816826798987e-05,14169,,,,,,,,,,,,,,,,,,
,1.983762955390873e-05,1.983762955390873e-05,14174,,,,,,,,,,,,,,,,,,
,1.9759585191458054e-05,1.9759585191458054e-05,14179,,,,,,,,,,,,,,,,,,
,1.9681683825135037e-05,1.9681683825135037e-05,14184,,,,,,,,,,,,,,,,,,
,1.9603925540470587e-05,1.9603925540470587e-05,14189,,,,,,,,,,,,,,,,,,
,1.9526310422838638e-05,1.9526310422838638e-05,14194,,,,,,,,,,,,,,,,,,
,1.944883855745598e-05,1.944883855745598e-05,14199,,,,,,,,,,,,,,,,,,
,1.9371510029381997e-05,1.9371510029381997e-05,14204,,,,,,,,,,,,,,,,,,
,1.9294324923518757e-05,1.9294324923518757e-05,14209,,,,,,,,,,,,,,,,,,
,1.92172833246109e-05,1.92172833246109e-05,14214,,,,,,,,,,,,,,,,,,
,1.9140385317245382e-05,1.9140385317245382e-05,14219,,,,,,,,,,,,,,,,,,
,1.9063630985851653e-05,1.9063630985851653e-05,14224,,,,,,,,,,,,,,,,,,
,1.898702041470128e-05,1.898702041470128e-05,14229,,,,,,,,,,,,,,,,,,
,1.8910553687908087e-05,1.8910553687908087e-05,14234,,,,,,,,,,,,,,,,,,
,1.8834230889427958e-05,1.8834230889427958e-05,14239,,,,,,,,,,,,,,,,,,
,1.8758052103058652e-05,1.8758052103058652e-05,14244,,,,,,,,,,,,,,,,,,
,1.8682017412439944e-05,1.8682017412439944e-05,14249,,,,,,,,,,,,,,,,,,
,1.8606126901053387e-05,1.8606126901053387e-05,14254,,,,,,,,,,,,,,,,,,
,1.853038065222208e-05,1.853038065222208e-05,14259,,,,,,,,,,,,,,,,,,
,1.8454778749110922e-05,1.8454778749110922e-05,14264,,,,,,,,,,,,,,,,,,
,1.837932127472624e-05,1.837932127472624e-05,14269,,,,,,,,,,,,,,,,,,
,1.830400831191573e-05,1.830400831191573e-05,14274,,,,,,,,,,,,,,,,,,
,1.822883994336855e-05,1.822883994336855e-05,14279,,,,,,,,,,,,,,,,,,
,1.815381625161505e-05,1.815381625161505e-05,14284,,,,,,,,,,,,,,,,,,
,1.8078937319026654e-05,1.8078937319026654e-05,14289,,,,,,,,,,,,,,,,,,
,1.800420322781595e-05,1.800420322781595e-05,14294,,,,,,,,,,,,,,,,,,
,1.7929614060036503e-05,1.7929614060036503e-05,14299,,,,,,,,,,,,,,,,,,
,1.7855169897582667e-05,1.7855169897582667e-05,14304,,,,,,,,,,,,,,,,,,
,1.778087082218973e-05,1.778087082218973e-05,14309,,,,,,,,,,,,,,,,,,
,1.7706716915433505e-05,1.7706716915433505e-05,14314,,,,,,,,,,,,,,,,,,
,1.763270825873055e-05,1.763270825873055e-05,14319,,,,,,,,,,,,,,,,,,
,1.7558844933337946e-05,1.7558844933337946e-05,14324,,,,,,,,,,,,,,,,,,
,1.7485127020353125e-05,1.7485127020353125e-05,14329,,,,,,,,,,,,,,,,,,
,1.7411554600713905e-05,1.7411554600713905e-05,14334,,,,,,,,,,,,,,,,,,
,1.7338127755198445e-05,1.7338127755198445e-05,14339,,,,,,,,,,,,,,,,,,
,1.7264846564424918e-05,1.7264846564424918e-05,14344,,,,,,,,,,,,,,,,,,
,1.719171110885168e-05,1.719171110885168e-05,14349,,,,,,,,,,,,,,,,,,
,1.711872146877707e-05,1.711872146877707e-05,14354,,,,,,,,,,,,,,,,,,
,1.704587772433928e-05,1.704587772433928e-05,14359,,,,,,,,,,,,,,,,,,
,1.697317995551642e-05,1.697317995551642e-05,14364,,,,,,,,,,,,,,,,,,
,1.690062824212619e-05,1.690062824212619e-05,14369,,,,,,,,,,,,,,,,,,
,1.6828222663826026e-05,1.6828222663826026e-05,14374,,,,,,,,,,,,,,,,,,
,1.6755963300112913e-05,1.6755963300112913e-05,14379,,,,,,,,,,,,,,,,,,
,1.6683850230323225e-05,1.6683850230323225e-05,14384,,,,,,,,,,,,,,,,,,
,1.6611883533632796e-05,1.6611883533632796e-05,14389,,,,,,,,,,,,,,,,,,
,1.6540063289056756e-05,1.6540063289056756e-05,14394,,,,,,,,,,,,,,,,,,
,1.6468389575449305e-05,1.6468389575449305e-05,14399,,,,,,,,,,,,,,,,,,
,1.6396862471503995e-05,1.6396862471503995e-05,14404,,,,,,,,,,,,,,,,,,
,1.6325482055753198e-05,1.6325482055753198e-05,14409,,,,,,,,,,,,,,,,,,
,1.62542484065683e-05,1.62542484065683e-05,14414,,,,,,,,,,,,,,,,,,
,1.6183161602159623e-05,1.6183161602159623e-05,14419,,,,,,,,,,,,,,,,,,
,1.61122217205761e-05,1.61122217205761e-05,14424,,,,,,,,,,,,,,,,,,
,1.6041428839705518e-05,1.6041428839705518e-05,14429,,,,,,,,,,,,,,,,,,
,1.5970783037274193e-05,1.5970783037274193e-05,14434,,,,,,,,,,,,,,,,,,
,1.59002843908469e-05,1.59002843908469e-05,14439,,,,,,,,,,,,,,,,,,
,1.582993297782696e-05,1.582993297782696e-05,14444,,,,,,,,,,,,,,,,,,
,1.5759728875455962e-05,1.5759728875455962e-05,14449,,,,,,,,,,,,,,,,,,
,1.568967216081379e-05,1.568967216081379e-05,14454,,,,,,,,,,,,,,,,,,
,1.561976291081852e-05,1.561976291081852e-05,14459,,,,,,,,,,,,,,,,,,
,1.5550001202226238e-05,1.5550001202226238e-05,14464,,,,,,,,,,,,,,,,,,
,1.5480387111631126e-05,1.5480387111631126e-05,14469,,,,,,,,,,,,,,,,,,
,1.5410920715465285e-05,1.5410920715465285e-05,14474,,,,,,,,,,,,,,,,,,
,1.534160208999859e-05,1.534160208999859e-05,14479,,,,,,,,,,,,,,,,,,
,1.5272431311338738e-05,1.5272431311338738e-05,14484,,,,,,,,,,,,,,,,,,
,1.5203408455431087e-05,1.5203408455431087e-05,14489,,,,,,,,,,,,,,,,,,
,1.513453359805853e-05,1.513453359805853e-05,14494,,,,,,,,,,,,,,,,,,
,1.5065806814841542e-05,1.5065806814841542e-05,14499,,,,,,,,,,,,,,,,,,
,1.4997228181237997e-05,1.4997228181237997e-05,14504,,,,,,,,,,,,,,,,,,
,1.4928797772543083e-05,1.4928797772543083e-05,14509,,,,,,,,,,,,,,,,,,
,1.48605156638893e-05,1.48605156638893e-05,14514,,,,,,,,,,,,,,,,,,
,1.4792381930246227e-05,1.4792381930246227e-05,14519,,,,,,,,,,,,,,,,,,
,1.4724396646420644e-05,1.4724396646420644e-05,14524,,,,,,,,,,,,,,,,,,
,1.4656559887056324e-05,1.4656559887056324e-05,14529,,,,,,,,,,,,,,,,,,
,1.4588871726633855e-05,1.4588871726633855e-05,14534,,,,,,,,,,,,,,,,,,
,1.4521332239470822e-05,1.4521332239470822e-05,14539,,,,,,,,,,,,,,,,,,
,1.4453941499721512e-05,1.4453941499721512e-05,14544,,,,,,,,,,,,,,,,,,
,1.4386699581376865e-05,1.4386699581376865e-05,14549,,,,,,,,,,,,,,,,,,
,1.4319606558264463e-05,1.4319606558264463e-05,14554,,,,,,,,,,,,,,,,,,
,1.4252662504048412e-05,1.4252662504048412e-05,14559,,,,,,,,,,,,,,,,,,
,1.4185867492229252e-05,1.4185867492229252e-05,14564,,,,,,,,,,,,,,,,,,
,1.4119221596143904e-05,1.4119221596143904e-05,14569,,,,,,,,,,,,,,,,,,
20,,,14573,,,,,,,,,,,,,,13.687273025512695,10.026065826416016,1.8505250215530396,0.2991372048854828,0.3150020241737366
20,,,14573,0.7946271300315857,0.31174448132514954,0.3973689377307892,0.7972441911697388,2.076378583908081,0.4910758137702942,1.2319388389587402,0.05747508257627487,0.5963747501373291,0.06598779559135437,2.0013587474823,1.7243000268936157,0.6057223677635193,,,,,
,1.40527248889655e-05,1.40527248889655e-05,14574,,,,,,,,,,,,,,,,,,
,1.3986377443703423e-05,1.3986377443703423e-05,14579,,,,,,,,,,,,,,,,,,
,1.3920179333203219e-05,1.3920179333203219e-05,14584,,,,,,,,,,,,,,,,,,
,1.3854130630146365e-05,1.3854130630146365e-05,14589,,,,,,,,,,,,,,,,,,
,1.3788231407050388e-05,1.3788231407050388e-05,14594,,,,,,,,,,,,,,,,,,
,1.3722481736268676e-05,1.3722481736268676e-05,14599,,,,,,,,,,,,,,,,,,
,1.3656881689990351e-05,1.3656881689990351e-05,14604,,,,,,,,,,,,,,,,,,
,1.3591431340240383e-05,1.3591431340240383e-05,14609,,,,,,,,,,,,,,,,,,
,1.3526130758879255e-05,1.3526130758879255e-05,14614,,,,,,,,,,,,,,,,,,
,1.3460980017603102e-05,1.3460980017603102e-05,14619,,,,,,,,,,,,,,,,,,
,1.3395979187943517e-05,1.3395979187943517e-05,14624,,,,,,,,,,,,,,,,,,
,1.3331128341267467e-05,1.3331128341267467e-05,14629,,,,,,,,,,,,,,,,,,
,1.3266427548777276e-05,1.3266427548777276e-05,14634,,,,,,,,,,,,,,,,,,
,1.3201876881510553e-05,1.3201876881510553e-05,14639,,,,,,,,,,,,,,,,,,
,1.3137476410339992e-05,1.3137476410339992e-05,14644,,,,,,,,,,,,,,,,,,
,1.3073226205973447e-05,1.3073226205973447e-05,14649,,,,,,,,,,,,,,,,,,
,1.300912633895379e-05,1.300912633895379e-05,14654,,,,,,,,,,,,,,,,,,
,1.2945176879658792e-05,1.2945176879658792e-05,14659,,,,,,,,,,,,,,,,,,
,1.2881377898301138e-05,1.2881377898301138e-05,14664,,,,,,,,,,,,,,,,,,
,1.2817729464928211e-05,1.2817729464928211e-05,14669,,,,,,,,,,,,,,,,,,
,1.275423164942218e-05,1.275423164942218e-05,14674,,,,,,,,,,,,,,,,,,
,1.2690884521499861e-05,1.2690884521499861e-05,14679,,,,,,,,,,,,,,,,,,
,1.2627688150712533e-05,1.2627688150712533e-05,14684,,,,,,,,,,,,,,,,,,
,1.2564642606445996e-05,1.2564642606445996e-05,14689,,,,,,,,,,,,,,,,,,
,1.250174795792051e-05,1.250174795792051e-05,14694,,,,,,,,,,,,,,,,,,
,1.2439004274190555e-05,1.2439004274190555e-05,14699,,,,,,,,,,,,,,,,,,
,1.2376411624144944e-05,1.2376411624144944e-05,14704,,,,,,,,,,,,,,,,,,
,1.2313970076506635e-05,1.2313970076506635e-05,14709,,,,,,,,,,,,,,,,,,
,1.2251679699832672e-05,1.2251679699832672e-05,14714,,,,,,,,,,,,,,,,,,
,1.2189540562514165e-05,1.2189540562514165e-05,14719,,,,,,,,,,,,,,,,,,
,1.2127552732776108e-05,1.2127552732776108e-05,14724,,,,,,,,,,,,,,,,,,
,1.2065716278677406e-05,1.2065716278677406e-05,14729,,,,,,,,,,,,,,,,,,
,1.2004031268110804e-05,1.2004031268110804e-05,14734,,,,,,,,,,,,,,,,,,
,1.1942497768802656e-05,1.1942497768802656e-05,14739,,,,,,,,,,,,,,,,,,
,1.1881115848313088e-05,1.1881115848313088e-05,14744,,,,,,,,,,,,,,,,,,
,1.1819885574035742e-05,1.1819885574035742e-05,14749,,,,,,,,,,,,,,,,,,
,1.1758807013197757e-05,1.1758807013197757e-05,14754,,,,,,,,,,,,,,,,,,
,1.1697880232859692e-05,1.1697880232859692e-05,14759,,,,,,,,,,,,,,,,,,
,1.1637105299915516e-05,1.1637105299915516e-05,14764,,,,,,,,,,,,,,,,,,
,1.1576482281092441e-05,1.1576482281092441e-05,14769,,,,,,,,,,,,,,,,,,
,1.1516011242950907e-05,1.1516011242950907e-05,14774,,,,,,,,,,,,,,,,,,
,1.1455692251884418e-05,1.1455692251884418e-05,14779,,,,,,,,,,,,,,,,,,
,1.139552537411962e-05,1.139552537411962e-05,14784,,,,,,,,,,,,,,,,,,
,1.133551067571613e-05,1.133551067571613e-05,14789,,,,,,,,,,,,,,,,,,
,1.127564822256643e-05,1.127564822256643e-05,14794,,,,,,,,,,,,,,,,,,
,1.1215938080395925e-05,1.1215938080395925e-05,14799,,,,,,,,,,,,,,,,,,
,1.1156380314762775e-05,1.1156380314762775e-05,14804,,,,,,,,,,,,,,,,,,
,1.1096974991057721e-05,1.1096974991057721e-05,14809,,,,,,,,,,,,,,,,,,
,1.1037722174504343e-05,1.1037722174504343e-05,14814,,,,,,,,,,,,,,,,,,
,1.0978621930158598e-05,1.0978621930158598e-05,14819,,,,,,,,,,,,,,,,,,
,1.0919674322909e-05,1.0919674322909e-05,14824,,,,,,,,,,,,,,,,,,
,1.086087941747651e-05,1.086087941747651e-05,14829,,,,,,,,,,,,,,,,,,
,1.0802237278414338e-05,1.0802237278414338e-05,14834,,,,,,,,,,,,,,,,,,
,1.0743747970108036e-05,1.0743747970108036e-05,14839,,,,,,,,,,,,,,,,,,
,1.0685411556775364e-05,1.0685411556775364e-05,14844,,,,,,,,,,,,,,,,,,
,1.062722810246614e-05,1.062722810246614e-05,14849,,,,,,,,,,,,,,,,,,
,1.0569197671062329e-05,1.0569197671062329e-05,14854,,,,,,,,,,,,,,,,,,
,1.0511320326277867e-05,1.0511320326277867e-05,14859,,,,,,,,,,,,,,,,,,
,1.045359613165852e-05,1.045359613165852e-05,14864,,,,,,,,,,,,,,,,,,
,1.039602515058206e-05,1.039602515058206e-05,14869,,,,,,,,,,,,,,,,,,
,1.033860744625789e-05,1.033860744625789e-05,14874,,,,,,,,,,,,,,,,,,
,1.02813430817272e-05,1.02813430817272e-05,14879,,,,,,,,,,,,,,,,,,
,1.0224232119862864e-05,1.0224232119862864e-05,14884,,,,,,,,,,,,,,,,,,
,1.016727462336922e-05,1.016727462336922e-05,14889,,,,,,,,,,,,,,,,,,
,1.0110470654782183e-05,1.0110470654782183e-05,14894,,,,,,,,,,,,,,,,,,
,1.0053820276469094e-05,1.0053820276469094e-05,14899,,,,,,,,,,,,,,,,,,
,9.99732355062865e-06,9.99732355062865e-06,14904,,,,,,,,,,,,,,,,,,
,9.94098053929085e-06,9.94098053929085e-06,14909,,,,,,,,,,,,,,,,,,
,9.884791304316908e-06,9.884791304316908e-06,14914,,,,,,,,,,,,,,,,,,
,9.828755907399261e-06,9.828755907399261e-06,14919,,,,,,,,,,,,,,,,,,
,9.77287441006136e-06,9.77287441006136e-06,14924,,,,,,,,,,,,,,,,,,
,9.71714687365776e-06,9.71714687365776e-06,14929,,,,,,,,,,,,,,,,,,
,9.661573359373903e-06,9.661573359373903e-06,14934,,,,,,,,,,,,,,,,,,
,9.606153928226196e-06,9.606153928226196e-06,14939,,,,,,,,,,,,,,,,,,
,9.550888641061783e-06,9.550888641061783e-06,14944,,,,,,,,,,,,,,,,,,
,9.495777558558642e-06,9.495777558558642e-06,14949,,,,,,,,,,,,,,,,,,
,9.440820741225441e-06,9.440820741225441e-06,14954,,,,,,,,,,,,,,,,,,
,9.386018249401428e-06,9.386018249401428e-06,14959,,,,,,,,,,,,,,,,,,
,9.331370143256422e-06,9.331370143256422e-06,14964,,,,,,,,,,,,,,,,,,
,9.276876482790813e-06,9.276876482790813e-06,14969,,,,,,,,,,,,,,,,,,
,9.222537327835305e-06,9.222537327835305e-06,14974,,,,,,,,,,,,,,,,,,
,9.168352738051027e-06,9.168352738051027e-06,14979,,,,,,,,,,,,,,,,,,
,9.114322772929421e-06,9.114322772929421e-06,14984,,,,,,,,,,,,,,,,,,
,9.060447491792089e-06,9.060447491792089e-06,14989,,,,,,,,,,,,,,,,,,
,9.006726953790877e-06,9.006726953790877e-06,14994,,,,,,,,,,,,,,,,,,
,8.953161217907673e-06,8.953161217907673e-06,14999,,,,,,,,,,,,,,,,,,
,8.899750342954432e-06,8.899750342954432e-06,15004,,,,,,,,,,,,,,,,,,
,8.846494387573111e-06,8.846494387573111e-06,15009,,,,,,,,,,,,,,,,,,
,8.793393410235455e-06,8.793393410235455e-06,15014,,,,,,,,,,,,,,,,,,
,8.740447469243228e-06,8.740447469243228e-06,15019,,,,,,,,,,,,,,,,,,
,8.687656622727879e-06,8.687656622727879e-06,15024,,,,,,,,,,,,,,,,,,
,8.63502092865051e-06,8.63502092865051e-06,15029,,,,,,,,,,,,,,,,,,
,8.582540444801977e-06,8.582540444801977e-06,15034,,,,,,,,,,,,,,,,,,
,8.530215228802723e-06,8.530215228802723e-06,15039,,,,,,,,,,,,,,,,,,
,8.478045338102624e-06,8.478045338102624e-06,15044,,,,,,,,,,,,,,,,,,
,8.426030829981096e-06,8.426030829981096e-06,15049,,,,,,,,,,,,,,,,,,
,8.374171761546971e-06,8.374171761546971e-06,15054,,,,,,,,,,,,,,,,,,
,8.322468189738324e-06,8.322468189738324e-06,15059,,,,,,,,,,,,,,,,,,
,8.270920171322626e-06,8.270920171322626e-06,15064,,,,,,,,,,,,,,,,,,
,8.219527762896389e-06,8.219527762896389e-06,15069,,,,,,,,,,,,,,,,,,
,8.168291020885493e-06,8.168291020885493e-06,15074,,,,,,,,,,,,,,,,,,
,8.117210001544754e-06,8.117210001544754e-06,15079,,,,,,,,,,,,,,,,,,
,8.06628476095803e-06,8.06628476095803e-06,15084,,,,,,,,,,,,,,,,,,
,8.015515355038194e-06,8.015515355038194e-06,15089,,,,,,,,,,,,,,,,,,
,7.964901839527005e-06,7.964901839527005e-06,15094,,,,,,,,,,,,,,,,,,
,7.914444269995013e-06,7.914444269995013e-06,15099,,,,,,,,,,,,,,,,,,
,7.864142701841603e-06,7.864142701841603e-06,15104,,,,,,,,,,,,,,,,,,
,7.813997190294896e-06,7.813997190294896e-06,15109,,,,,,,,,,,,,,,,,,
,7.764007790411603e-06,7.764007790411603e-06,15114,,,,,,,,,,,,,,,,,,
,7.714174557077085e-06,7.714174557077085e-06,15119,,,,,,,,,,,,,,,,,,
,7.664497545005243e-06,7.664497545005243e-06,15124,,,,,,,,,,,,,,,,,,
,7.614976808738432e-06,7.614976808738432e-06,15129,,,,,,,,,,,,,,,,,,
,7.565612402647442e-06,7.565612402647442e-06,15134,,,,,,,,,,,,,,,,,,
,7.516404380931401e-06,7.516404380931401e-06,15139,,,,,,,,,,,,,,,,,,
,7.467352797617776e-06,7.467352797617776e-06,15144,,,,,,,,,,,,,,,,,,
,7.418457706562237e-06,7.418457706562237e-06,15149,,,,,,,,,,,,,,,,,,
,7.36971916144864e-06,7.36971916144864e-06,15154,,,,,,,,,,,,,,,,,,
,7.321137215788964e-06,7.321137215788964e-06,15159,,,,,,,,,,,,,,,,,,
,7.272711922923308e-06,7.272711922923308e-06,15164,,,,,,,,,,,,,,,,,,
,7.224443336019642e-06,7.224443336019642e-06,15169,,,,,,,,,,,,,,,,,,
,7.176331508074057e-06,7.176331508074057e-06,15174,,,,,,,,,,,,,,,,,,
,7.1283764919103645e-06,7.1283764919103645e-06,15179,,,,,,,,,,,,,,,,,,
,7.080578340180332e-06,7.080578340180332e-06,15184,,,,,,,,,,,,,,,,,,
,7.032937105363445e-06,7.032937105363445e-06,15189,,,,,,,,,,,,,,,,,,
,6.985452839766881e-06,6.985452839766881e-06,15194,,,,,,,,,,,,,,,,,,
,6.938125595525517e-06,6.938125595525517e-06,15199,,,,,,,,,,,,,,,,,,
,6.8909554246018405e-06,6.8909554246018405e-06,15204,,,,,,,,,,,,,,,,,,
,6.843942378785805e-06,6.843942378785805e-06,15209,,,,,,,,,,,,,,,,,,
,6.797086509694938e-06,6.797086509694938e-06,15214,,,,,,,,,,,,,,,,,,
,6.7503878687741706e-06,6.7503878687741706e-06,15219,,,,,,,,,,,,,,,,,,
,6.70384650729574e-06,6.70384650729574e-06,15224,,,,,,,,,,,,,,,,,,
,6.657462476359321e-06,6.657462476359321e-06,15229,,,,,,,,,,,,,,,,,,
,6.6112358268917585e-06,6.6112358268917585e-06,15234,,,,,,,,,,,,,,,,,,
,6.565166609647121e-06,6.565166609647121e-06,15239,,,,,,,,,,,,,,,,,,
,6.5192548752066645e-06,6.5192548752066645e-06,15244,,,,,,,,,,,,,,,,,,
,6.4735006739786485e-06,6.4735006739786485e-06,15249,,,,,,,,,,,,,,,,,,
,6.4279040561984905e-06,6.4279040561984905e-06,15254,,,,,,,,,,,,,,,,,,
,6.382465071928494e-06,6.382465071928494e-06,15259,,,,,,,,,,,,,,,,,,
,6.337183771057935e-06,6.337183771057935e-06,15264,,,,,,,,,,,,,,,,,,
21,,,15267,,,,,,,,,,,,,,14.228739738464355,10.61616325378418,1.7914533615112305,0.30059459805488586,0.3181520700454712
21,,,15267,0.7956814765930176,0.3151222765445709,0.402400940656662,0.8000513315200806,2.0477283000946045,0.48138296604156494,1.2224349975585938,0.055831797420978546,0.5936803221702576,0.064751535654068,1.9875181913375854,1.7094144821166992,0.5991279482841492,,,,,
,6.292060203302946e-06,6.292060203302946e-06,15269,,,,,,,,,,,,,,,,,,
,6.2470944182064945e-06,6.2470944182064945e-06,15274,,,,,,,,,,,,,,,,,,
,6.202286465138289e-06,6.202286465138289e-06,15279,,,,,,,,,,,,,,,,,,
,6.157636393294796e-06,6.157636393294796e-06,15284,,,,,,,,,,,,,,,,,,
,6.113144251699064e-06,6.113144251699064e-06,15289,,,,,,,,,,,,,,,,,,
,6.068810089200804e-06,6.068810089200804e-06,15294,,,,,,,,,,,,,,,,,,
,6.0246339544762765e-06,6.0246339544762765e-06,15299,,,,,,,,,,,,,,,,,,
,5.980615896028168e-06,5.980615896028168e-06,15304,,,,,,,,,,,,,,,,,,
,5.9367559621856685e-06,5.9367559621856685e-06,15309,,,,,,,,,,,,,,,,,,
,5.8930542011043745e-06,5.8930542011043745e-06,15314,,,,,,,,,,,,,,,,,,
,5.849510660766155e-06,5.849510660766155e-06,15319,,,,,,,,,,,,,,,,,,
,5.806125388979199e-06,5.806125388979199e-06,15324,,,,,,,,,,,,,,,,,,
,5.762898433377905e-06,5.762898433377905e-06,15329,,,,,,,,,,,,,,,,,,
,5.7198298414229075e-06,5.7198298414229075e-06,15334,,,,,,,,,,,,,,,,,,
,5.676919660400897e-06,5.676919660400897e-06,15339,,,,,,,,,,,,,,,,,,
,5.634167937424672e-06,5.634167937424672e-06,15344,,,,,,,,,,,,,,,,,,
,5.591574719433034e-06,5.591574719433034e-06,15349,,,,,,,,,,,,,,,,,,
,5.549140053190809e-06,5.549140053190809e-06,15354,,,,,,,,,,,,,,,,,,
,5.506863985288662e-06,5.506863985288662e-06,15359,,,,,,,,,,,,,,,,,,
,5.4647465621431796e-06,5.4647465621431796e-06,15364,,,,,,,,,,,,,,,,,,
,5.422787829996772e-06,5.422787829996772e-06,15369,,,,,,,,,,,,,,,,,,
,5.380987834917572e-06,5.380987834917572e-06,15374,,,,,,,,,,,,,,,,,,
,5.339346622799484e-06,5.339346622799484e-06,15379,,,,,,,,,,,,,,,,,,
,5.297864239362021e-06,5.297864239362021e-06,15384,,,,,,,,,,,,,,,,,,
,5.256540730150349e-06,5.256540730150349e-06,15389,,,,,,,,,,,,,,,,,,
,5.215376140535227e-06,5.215376140535227e-06,15394,,,,,,,,,,,,,,,,,,
,5.174370515712833e-06,5.174370515712833e-06,15399,,,,,,,,,,,,,,,,,,
,5.133523900704906e-06,5.133523900704906e-06,15404,,,,,,,,,,,,,,,,,,
,5.092836340358586e-06,5.092836340358586e-06,15409,,,,,,,,,,,,,,,,,,
,5.052307879346323e-06,5.052307879346323e-06,15414,,,,,,,,,,,,,,,,,,
,5.01193856216594e-06,5.01193856216594e-06,15419,,,,,,,,,,,,,,,,,,
,4.9717284331405315e-06,4.9717284331405315e-06,15424,,,,,,,,,,,,,,,,,,
,4.931677536418366e-06,4.931677536418366e-06,15429,,,,,,,,,,,,,,,,,,
,4.891785915972951e-06,4.891785915972951e-06,15434,,,,,,,,,,,,,,,,,,
,4.8520536156028525e-06,4.8520536156028525e-06,15439,,,,,,,,,,,,,,,,,,
,4.81248067893174e-06,4.81248067893174e-06,15444,,,,,,,,,,,,,,,,,,
,4.773067149408361e-06,4.773067149408361e-06,15449,,,,,,,,,,,,,,,,,,
,4.73381307030633e-06,4.73381307030633e-06,15454,,,,,,,,,,,,,,,,,,
,4.694718484724291e-06,4.694718484724291e-06,15459,,,,,,,,,,,,,,,,,,
,4.655783435585775e-06,4.655783435585775e-06,15464,,,,,,,,,,,,,,,,,,
,4.6170079656390525e-06,4.6170079656390525e-06,15469,,,,,,,,,,,,,,,,,,
,4.578392117457302e-06,4.578392117457302e-06,15474,,,,,,,,,,,,,,,,,,
,4.539935933438377e-06,4.539935933438377e-06,15479,,,,,,,,,,,,,,,,,,
,4.5016394558048675e-06,4.5016394558048675e-06,15484,,,,,,,,,,,,,,,,,,
,4.46350272660399e-06,4.46350272660399e-06,15489,,,,,,,,,,,,,,,,,,
,4.425525787707568e-06,4.425525787707568e-06,15494,,,,,,,,,,,,,,,,,,
,4.387708680811997e-06,4.387708680811997e-06,15499,,,,,,,,,,,,,,,,,,
,4.350051447438196e-06,4.350051447438196e-06,15504,,,,,,,,,,,,,,,,,,
,4.312554128931511e-06,4.312554128931511e-06,15509,,,,,,,,,,,,,,,,,,
,4.2752167664617585e-06,4.2752167664617585e-06,15514,,,,,,,,,,,,,,,,,,
,4.238039401023113e-06,4.238039401023113e-06,15519,,,,,,,,,,,,,,,,,,
,4.201022073434057e-06,4.201022073434057e-06,15524,,,,,,,,,,,,,,,,,,
,4.164164824337412e-06,4.164164824337412e-06,15529,,,,,,,,,,,,,,,,,,
,4.1274676942002096e-06,4.1274676942002096e-06,15534,,,,,,,,,,,,,,,,,,
,4.090930723313685e-06,4.090930723313685e-06,15539,,,,,,,,,,,,,,,,,,
,4.054553951793232e-06,4.054553951793232e-06,15544,,,,,,,,,,,,,,,,,,
,4.0183374195783545e-06,4.0183374195783545e-06,15549,,,,,,,,,,,,,,,,,,
,3.982281166432627e-06,3.982281166432627e-06,15554,,,,,,,,,,,,,,,,,,
